iter	PRAUC	Logloss
1716	0.9999935983	0.02441185426
1717	0.9999935983	0.02439698786
1718	0.9999935983	0.02438469501
1719	0.9999935983	0.02438399429
1720	0.9999935983	0.02438398475
1721	0.9999935983	0.02438147125
1722	0.9999935983	0.02438083372
1723	0.9999935983	0.02438073157
1724	0.9999935983	0.02437975094
1725	0.9999935983	0.02437845781
1726	0.9999935983	0.02437837987
1727	0.9999935983	0.02437837595
1728	0.9999937928	0.02436372074
1729	0.9999937928	0.02436211196
1730	0.9999937928	0.02434724697
1731	0.9999937928	0.02434717156
1732	0.9999937928	0.02434452816
1733	0.9999937928	0.0243405172
1734	0.9999937928	0.02433995911
1735	0.9999937928	0.02433799976
1736	0.9999937928	0.0243358174
1737	0.9999937928	0.02433580973
1738	0.9999937928	0.02432919617
1739	0.9999937928	0.02432917772
1740	0.9999937928	0.02431608715
1741	0.9999937928	0.02430995211
1742	0.9999937928	0.02428578007
1743	0.9999937928	0.0242852124
1744	0.9999937928	0.02426059187
1745	0.9999937928	0.02425809772
1746	0.9999937928	0.02425808414
1747	0.9999937928	0.02425800795
1748	0.9999937928	0.02423756162
1749	0.9999937928	0.02421214226
1750	0.999994159	0.02418026268
1751	0.999994159	0.02415530153
1752	0.999994159	0.02413126572
1753	0.999994159	0.02412059482
1754	0.9999939645	0.02407508144
1755	0.9999939645	0.02406373983
1756	0.9999939645	0.0240573686
1757	0.9999939645	0.02405119067
1758	0.9999939645	0.02405114315
1759	0.9999939645	0.02405013623
1760	0.9999939645	0.0240477241
1761	0.9999939645	0.02404538142
1762	0.9999939645	0.02404310499
1763	0.9999939645	0.0240430971
1764	0.9999939645	0.02404088398
1765	0.9999939645	0.02404086067
1766	0.9999939645	0.02404084215
1767	0.9999939645	0.02403868968
1768	0.9999939645	0.02403868579
1769	0.9999939645	0.02403044723
1770	0.9999939645	0.02402268512
1771	0.9999937696	0.02399934627
1772	0.9999937696	0.02397589995
1773	0.9999937696	0.02397589904
1774	0.9999937696	0.02397502578
1775	0.9999937696	0.02397499578
1776	0.9999937696	0.02397384592
1777	0.9999939645	0.02395240923
1778	0.9999939645	0.02395129011
1779	0.9999939645	0.02395128369
1780	0.9999939645	0.02394922387
1781	0.9999939645	0.02393834373
1782	0.9999939645	0.02393723424
1783	0.9999939645	0.02393526137
1784	0.9999939645	0.02393107326
1785	0.9999939645	0.0239305457
1786	0.9999939645	0.02392514453
1787	0.9999939645	0.02390717904
1788	0.9999937696	0.0238909848
1789	0.999994159	0.02386543576
1790	0.999994159	0.02383982445
1791	0.999994159	0.02381889369
1792	0.999994159	0.02380209328
1793	0.999994159	0.02375564476
1794	0.9999939645	0.02372988815
1795	0.9999939645	0.02371188702
1796	0.9999939645	0.02369763401
1797	0.9999943531	0.02365894178
1798	0.9999943531	0.02365159185
1799	0.9999943531	0.02362295421
1800	0.9999943531	0.02360888761
1801	0.9999943531	0.02359363664
1802	0.9999943531	0.02359156747
1803	0.9999943531	0.02358955286
1804	0.9999943531	0.02358759054
1805	0.9999947401	0.02358005291
1806	0.9999947401	0.02356169355
1807	0.9999947401	0.02355204494
1808	0.9999947401	0.02355073577
1809	0.9999947401	0.02354092447
1810	0.9999947401	0.02352563835
1811	0.9999947401	0.02352375901
1812	0.9999947401	0.02352283974
1813	0.9999947401	0.02350600604
1814	0.9999947401	0.02347849493
1815	0.9999943531	0.02344741449
1816	0.9999943531	0.02343407903
1817	0.9999943531	0.02341010786
1818	0.9999945468	0.02339705886
1819	0.9999945468	0.02338044293
1820	0.9999945468	0.02337321915
1821	0.9999945468	0.02337127405
1822	0.9999945468	0.02336755341
1823	0.9999945468	0.02336754162
1824	0.9999945468	0.02336623819
1825	0.9999945468	0.02336618193
1826	0.9999945468	0.02335884013
1827	0.9999945468	0.0233588336
1828	0.9999945468	0.02334791153
1829	0.9999945468	0.02333582002
1830	0.9999945468	0.02330606728
1831	0.9999945468	0.02329253131
1832	0.9999945468	0.02325892949
1833	0.9999945468	0.02325003715
1834	0.9999945468	0.02322665272
1835	0.9999945468	0.02320868532
1836	0.9999945468	0.02319928308
1837	0.9999945468	0.02319270762
1838	0.9999945468	0.0231547117
1839	0.9999947401	0.02314350852
1840	0.9999947401	0.02313788876
1841	0.9999947401	0.02312135977
1842	0.9999947401	0.02311952557
1843	0.9999947401	0.02311421021
1844	0.9999947401	0.02311235711
1845	0.9999947401	0.02309731511
1846	0.9999947401	0.02306667611
1847	0.9999947401	0.02305471686
1848	0.9999947401	0.02302974548
1849	0.9999947401	0.02300598779
1850	0.9999947401	0.02297812164
1851	0.999994933	0.02296060389
1852	0.999994933	0.02293500966
1853	0.999994933	0.02290467717
1854	0.9999951256	0.02287599888
1855	0.9999951256	0.02286575416
1856	0.9999951256	0.02285606294
1857	0.9999951256	0.02283535033
1858	0.9999951256	0.02283356402
1859	0.9999951256	0.02281696385
1860	0.999994933	0.02279193284
1861	0.999994933	0.02277512495
1862	0.999994933	0.02274991727
1863	0.9999951256	0.02272787063
1864	0.9999951256	0.02271795015
1865	0.9999951256	0.02269280612
1866	0.9999951256	0.02266510466
1867	0.9999953177	0.02265245245
1868	0.9999953177	0.02264020111
1869	0.9999953177	0.02262746241
1870	0.999994933	0.02258423477
1871	0.9999951256	0.02255146017
1872	0.9999951256	0.02253382103
1873	0.9999951256	0.02252433518
1874	0.9999951256	0.02251880175
1875	0.9999951256	0.02249632333
1876	0.9999951256	0.02247373517
1877	0.9999951256	0.02246050216
1878	0.9999951256	0.02245215771
1879	0.9999951256	0.02240614837
1880	0.9999951256	0.02239578287
1881	0.9999953177	0.02236944913
1882	0.9999953177	0.02234397214
1883	0.9999953177	0.0223324727
1884	0.9999953177	0.02232731845
1885	0.9999953177	0.02230429051
1886	0.9999953177	0.02228035288
1887	0.9999953177	0.02224226553
1888	0.9999953177	0.02222989352
1889	0.9999953177	0.02221514894
1890	0.9999953177	0.02221009986
1891	0.9999953177	0.02217034594
1892	0.9999953177	0.02214609504
1893	0.9999953177	0.02213183971
1894	0.9999953177	0.02211238521
1895	0.9999953177	0.02209585005
1896	0.9999953177	0.02207894732
1897	0.9999955095	0.02207223922
1898	0.9999955095	0.02205383679
1899	0.9999955095	0.02204903735
1900	0.9999955095	0.0220382746
1901	0.9999953177	0.02201802906
1902	0.9999953177	0.02200311504
1903	0.9999953177	0.02199144199
1904	0.9999953177	0.02196894133
1905	0.9999953177	0.02194652469
1906	0.9999953177	0.02192505415
1907	0.9999953177	0.02191388066
1908	0.9999953177	0.02189752962
1909	0.9999953177	0.02188661148
1910	0.9999953177	0.02187626391
1911	0.9999953177	0.02186644914
1912	0.9999953177	0.02186106434
1913	0.9999953177	0.0218457811
1914	0.9999955095	0.02182516631
1915	0.9999957009	0.02180674625
1916	0.9999955095	0.02180200784
1917	0.9999955095	0.02178581177
1918	0.9999955095	0.02176137526
1919	0.9999957009	0.02175589344
1920	0.9999957009	0.02173524981
1921	0.9999957009	0.02172380132
1922	0.9999957009	0.02171102986
1923	0.999994933	0.02166922893
1924	0.999994933	0.0216509725
1925	0.999994933	0.02164646783
1926	0.9999951256	0.0216254014
1927	0.9999951256	0.02161354211
1928	0.9999951256	0.0215929546
1929	0.9999951256	0.02158130485
1930	0.9999951256	0.02157232925
1931	0.9999951256	0.02156200723
1932	0.9999951256	0.02154759228
1933	0.9999951256	0.02153267497
1934	0.9999951256	0.02152942444
1935	0.9999951256	0.02152649664
1936	0.9999951256	0.02152280081
1937	0.9999951256	0.02151788934
1938	0.9999951256	0.02151436367
1939	0.9999951256	0.02150774567
1940	0.9999951256	0.0215077411
1941	0.9999951256	0.0214922945
1942	0.9999951256	0.02148089333
1943	0.9999951256	0.02146360655
1944	0.9999951256	0.02144447815
1945	0.9999951256	0.02144021761
1946	0.9999951256	0.02142549256
1947	0.9999951256	0.02141131405
1948	0.9999953177	0.02139413065
1949	0.9999953177	0.02139104595
1950	0.9999955095	0.02136051903
1951	0.9999955095	0.02132088002
1952	0.9999957009	0.02129857304
1953	0.9999957009	0.0212701214
1954	0.9999957009	0.02126834895
1955	0.9999957009	0.02124862704
1956	0.9999957009	0.02124561415
1957	0.9999957009	0.02124283537
1958	0.9999957009	0.0212262143
1959	0.9999955095	0.0212167378
1960	0.9999957009	0.02120129872
1961	0.9999957009	0.02119234623
1962	0.9999962727	0.02116544866
1963	0.9999962727	0.02113827947
1964	0.9999962727	0.02112969366
1965	0.9999960825	0.02111807242
1966	0.9999962727	0.02110069252
1967	0.9999962727	0.0210920319
1968	0.9999962727	0.02109202932
1969	0.9999962727	0.02108997025
1970	0.9999962727	0.02108996534
1971	0.9999962727	0.02107368029
1972	0.9999962727	0.02107364198
1973	0.9999962727	0.02107360373
1974	0.9999962727	0.02107170125
1975	0.9999962727	0.02105888003
1976	0.9999957009	0.02103283589
1977	0.9999957009	0.02101597864
1978	0.9999958919	0.02100028023
1979	0.9999960825	0.0209435494
1980	0.9999960825	0.02093277963
1981	0.9999960825	0.02092728331
1982	0.9999960825	0.02091922631
1983	0.9999960825	0.02089288962
1984	0.9999960825	0.02089288684
1985	0.9999960825	0.02089018351
1986	0.9999960825	0.02088401324
1987	0.9999960825	0.02086822304
1988	0.9999960825	0.02086820905
1989	0.9999960825	0.02086809956
1990	0.9999960825	0.02086225142
1991	0.9999960825	0.02085160889
1992	0.9999960825	0.02083469484
1993	0.9999960825	0.02083056611
1994	0.9999960825	0.02081923075
1995	0.9999960825	0.0208130029
1996	0.9999962727	0.02079409584
1997	0.9999962727	0.02077378583
1998	0.9999962727	0.02077375802
1999	0.9999962727	0.02076425972
